Year,Completion Rate for upper secondary Edu,Childhood Education GER,"Gross enrolment ratio, early childhood educational development programmes",Literacy rate for 25-64 years old,Expenditure on education as a percentage of total government expenditure (%),Government expenditure on education as a percentage of GDP (%),Central Asia,Central and Southern Asia,Eastern and South-Eastern Asia,Europe and Northern America,Latin America and the Caribbean,Northern Africa and Western Asia,Oceania,Southern Asia,Sub-Saharan Africa,Gender_numerical
2015,86.2,35.28,0.0,68.735,14.978080536912753,2.81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2016,73.72,36.45,0.0,99.88,14.978080536912753,2.76,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2016,55.46,33.22,0.0,99.85,14.978080536912753,2.76,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2017,93.8,39.17,0.0,99.87,8.89,2.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2017,89.4,35.49,0.0,99.85,8.89,2.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2018,80.87,39.66,0.0,68.735,8.99,2.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2018,74.63,36.58,0.0,68.735,8.99,2.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2019,94.6,40.23,0.0,68.735,10.01,2.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2019,91.8,38.55,0.0,68.735,10.01,2.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2020,94.9,46.76,0.0,99.9,9.57,2.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2020,92.6,46.37,0.0,99.88,9.57,2.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2012,91.8,47.34855833333333,0.0,68.735,9.82,1.91,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2012,89.5,47.34855833333333,0.0,68.735,9.82,1.91,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2013,96.03,47.34855833333333,0.0,68.735,12.01,3.47,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2013,95.98,47.34855833333333,0.0,68.735,12.01,3.47,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2014,92.1,47.34855833333333,0.0,99.68,12.51,3.82,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2014,89.8,47.34855833333333,0.0,99.7,12.51,3.82,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2015,92.3,47.34855833333333,0.0,68.735,14.11,3.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2015,90.0,47.34855833333333,0.0,68.735,14.11,3.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2016,93.49,47.34855833333333,0.0,68.735,15.01,3.59,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2016,96.1,47.34855833333333,0.0,68.735,15.01,3.59,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2017,92.5,47.34855833333333,0.0,99.57,15.11,3.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2017,90.3,47.34855833333333,0.0,99.42,15.11,3.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2018,80.6,47.34855833333333,0.0,68.735,14.27,3.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2018,74.27,47.34855833333333,0.0,68.735,14.27,3.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2019,92.9,47.34855833333333,0.0,68.735,14.14,3.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2019,91.1,47.34855833333333,0.0,68.735,14.14,3.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2020,93.3,47.34855833333333,0.0,68.735,12.07,3.85,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2020,91.5,47.34855833333333,0.0,68.735,12.07,3.85,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2012,24.5,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2012,24.2,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2013,26.3,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2013,25.3,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2014,28.6,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2014,27.0,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2015,31.2,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2015,29.3,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2016,34.0,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2016,32.4,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2017,36.6,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2017,36.1,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2018,34.85,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2018,29.7,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2019,40.5,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2019,43.0,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2020,41.7,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2020,45.0,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2012,67.21,26.55,0.0,97.81,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2012,51.07,28.13,0.0,98.39,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2013,64.17,25.62,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2013,50.67,27.19,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2014,68.3,26.26,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2014,56.3,27.14,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2015,68.2,25.25,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2015,55.8,26.52,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2016,68.0,24.08,0.0,68.735,12.15,3.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2016,54.7,25.37,0.0,68.735,12.15,3.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2017,63.4,25.79,0.0,68.735,11.2,3.21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2017,48.78,25.99,0.0,68.735,11.2,3.21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2018,64.96,27.03,0.0,68.735,9.83,2.95,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2018,49.62,27.24,0.0,68.735,9.83,2.95,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2019,68.3,28.71,0.0,68.735,9.86,2.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2019,52.9,28.91,0.0,68.735,9.86,2.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2020,68.9,31.47,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2020,53.4,31.62,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2012,22.3,37.05,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2012,26.5,39.31,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2013,23.0,49.12,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2013,26.9,36.6,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2014,27.99,44.81,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2014,33.56,41.63,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2015,24.4,44.53,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2015,27.9,45.0,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2016,25.2,46.18,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2016,28.4,44.03,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2017,26.2,47.1,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2017,29.0,46.17,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2018,27.2,47.43,0.0,50.6,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2018,29.7,47.37,0.0,63.4,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2019,28.2,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2019,30.3,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2012,51.01,47.34855833333333,0.0,72.03,20.99,5.95,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2012,37.99,47.34855833333333,0.0,91.42,20.99,5.95,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2013,58.8,43.19,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2013,47.2,39.56,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2014,60.9,43.75,0.0,73.81,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2014,48.9,41.95,0.0,88.27,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2015,62.9,44.23,0.0,68.735,22.67,6.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2015,50.6,43.22,0.0,68.735,22.67,6.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2016,64.7,45.02,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2016,52.2,44.23,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2017,66.6,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2017,53.8,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2018,57.44,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2018,40.17,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2019,70.7,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2019,56.8,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2020,72.5,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2020,58.1,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2012,83.4,47.34855833333333,0.0,68.735,16.71,4.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2012,77.7,47.34855833333333,0.0,68.735,16.71,4.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2013,84.0,47.34855833333333,0.0,68.735,14.3,3.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2013,78.3,47.34855833333333,0.0,68.735,14.3,3.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2014,84.6,47.34855833333333,0.0,68.735,16.18,3.77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2014,78.9,47.34855833333333,0.0,68.735,16.18,3.77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2015,85.4,47.34855833333333,0.0,68.735,17.39,4.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2015,79.5,47.34855833333333,0.0,68.735,17.39,4.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2016,86.2,13.33,0.0,68.735,16.71,4.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016,80.4,13.36,0.0,68.735,16.71,4.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2017,87.2,29.21,0.0,68.735,14.82,4.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2017,81.2,29.04,0.0,68.735,14.82,4.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2018,88.1,35.12,0.0,68.735,14.93,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2018,82.1,35.91,0.0,68.735,14.93,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2019,88.9,35.03,0.0,68.735,14.05,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2019,82.9,35.93,0.0,68.735,14.05,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2021,62.38,30.46,0.0,68.735,14.46,5.59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2021,46.99,32.18,0.0,68.735,14.46,5.59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2012,14.6,47.34855833333333,0.0,68.735,17.99,13.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2012,10.3,47.34855833333333,0.0,68.735,17.99,13.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2013,15.4,47.34855833333333,0.0,68.735,16.72,13.22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2013,10.6,47.34855833333333,0.0,68.735,16.72,13.22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2014,16.2,47.34855833333333,0.0,68.735,16.67,12.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2014,11.0,47.34855833333333,0.0,68.735,16.67,12.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2015,17.1,47.34855833333333,0.0,68.735,13.75,12.11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2015,11.4,47.34855833333333,0.0,68.735,13.75,12.11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2016,18.2,47.34855833333333,0.0,68.735,12.89,13.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016,11.8,47.34855833333333,0.0,68.735,12.89,13.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2017,19.1,47.34855833333333,0.0,68.735,12.55,13.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2017,12.4,47.34855833333333,0.0,68.735,12.55,13.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2018,20.0,47.34855833333333,0.0,68.735,15.14,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2018,12.9,47.34855833333333,0.0,68.735,15.14,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2019,20.69,47.34855833333333,0.0,68.735,12.19,13.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2019,12.78,47.34855833333333,0.0,68.735,12.19,13.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2020,21.9,93.02,0.0,68.735,12.46,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2020,13.8,84.98,0.0,68.735,12.46,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2012,9.5,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2012,12.4,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2013,9.7,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2013,12.6,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2014,10.1,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2014,12.8,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2015,10.6,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2015,13.0,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2016,11.0,42.84,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016,13.2,43.46,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2017,11.4,47.34855833333333,5.87166237113402,68.735,10.7,1.96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2017,13.4,47.34855833333333,5.87166237113402,68.735,10.7,1.96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2018,15.98,45.44,0.0,68.735,9.23,1.87,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2018,17.91,46.23,0.0,68.735,9.23,1.87,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2019,12.0,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2019,13.6,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2020,12.2,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2020,13.8,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2012,58.5,35.02,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2012,43.0,31.8,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2013,59.3,36.68,0.0,68.735,14.65,4.69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2013,43.5,30.53,0.0,68.735,14.65,4.69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2014,59.9,35.57,0.0,68.735,14.54,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2014,43.8,32.02,0.0,68.735,14.54,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2015,60.6,37.37,0.0,68.735,14.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2015,44.0,35.03,0.0,68.735,14.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2016,61.6,37.71,0.0,68.735,13.04,3.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016,44.2,34.66,0.0,68.735,13.04,3.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2017,62.6,47.45,0.0,68.735,13.21,4.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2017,44.7,42.09,0.0,68.735,13.21,4.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2018,63.8,52.55,0.0,68.735,14.85,4.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2018,45.4,45.24,0.0,68.735,14.85,4.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2019,65.52,41.72,0.0,68.735,15.6,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2019,48.12,39.37,0.0,68.735,15.6,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2020,66.1,47.34855833333333,0.0,68.735,16.21,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2020,46.5,47.34855833333333,0.0,68.735,16.21,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2012,85.7,36.92,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2012,74.9,36.61,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2013,86.3,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2013,75.5,47.34855833333333,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2014,86.9,41.94,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2014,76.1,40.71,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2015,87.4,47.35,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2015,76.8,44.43,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2016,88.0,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2016,77.5,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2017,88.4,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2017,78.1,47.34855833333333,5.87166237113402,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2018,89.0,45.5,0.0,68.735,10.17,5.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2018,78.5,44.97,0.0,68.735,10.17,5.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2019,44.0,49.86,0.0,68.735,11.93,7.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2019,27.08,48.92,0.0,68.735,11.93,7.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2020,90.0,50.58,0.0,68.735,15.53,6.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2020,79.6,46.16,0.0,68.735,15.53,6.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2012,50.7,95.98,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2012,37.7,97.46,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2013,52.3,92.8,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2013,38.4,90.13,0.0,68.735,14.978080536912753,4.11353982300885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
